Date,Initialprice,Discount
2019-05-19,9.99,75
2019-07-08,9.99,90
2019-07-21,9.99,75
2019-08-04,9.99,80
2019-10-06,9.99,75
2019-10-31,9.99,70
2019-12-02,9.99,90
2020-01-01,9.99,90
2020-01-12,9.99,90
2020-01-26,9.99,80
2020-03-08,9.99,65
2020-05-17,4.99,60
2020-07-08,4.99,70
2020-07-19,4.99,70
