Date,Initialprice,Discount
2019-05-31,12.99,50
2019-06-02,12.99,50
2019-07-08,12.99,60
2019-10-13,12.99,60
2019-12-02,12.99,60
2020-01-01,12.99,60
2020-03-28,12.99,80
2020-07-08,12.99,40
