Date,Initialprice,Discount
2019-05-31,9.99,75
2019-06-02,9.99,75
2019-07-08,9.99,90
2019-07-21,9.99,75
2019-08-18,9.99,78
2019-10-20,9.99,70
2019-12-02,9.99,90
2020-01-01,9.99,90
2020-01-26,9.99,70
2020-05-31,4.99,65
2020-07-08,4.99,75
2020-08-12,4.99,65
