Date,Initialprice,Discount
2019-05-19,19.99,50
2019-07-08,19.99,50
2019-10-13,19.99,60
2019-12-02,19.99,60
2020-01-01,19.99,60
2020-03-28,19.99,80
2020-07-08,19.99,50
