Year,Month,mean,max
2017,12,116.0648148148148,259.0
2018,1,119.28236914600552,252.0
2018,2,107.06362153344207,269.0
2018,3,117.08344549125168,289.0
2018,4,113.24512534818942,272.0
2018,5,120.59139784946235,272.0
2018,6,105.42916666666666,265.0
2018,7,109.6847090663058,233.0
2018,8,115.56796769851952,266.0
2018,9,116.11871508379888,271.0
2018,10,111.7401894451962,250.0
2018,11,122.47838214783822,303.0
2018,12,120.56796769851952,263.0
2019,1,118.48173207036535,273.0
2019,2,114.17734724292102,270.0
2019,3,112.84268125854992,266.0
2019,4,115.60734463276836,290.0
2019,5,114.5027397260274,286.0
2019,6,108.19602272727272,245.0
2019,7,107.45170068027213,247.0
2019,8,108.60675675675677,259.0
2019,9,110.154711673699,269.0
2019,10,116.60433604336043,257.0
2019,11,105.73980309423348,228.0
2019,12,95.80216802168022,247.0
2020,1,93.15332428765264,245.0
2020,2,93.1287988422576,205.0
2020,3,140.4533152909337,443.0
2020,4,215.1893203883495,486.0
2020,5,186.27371273712737,470.0
2020,6,163.1444600280505,496.0
2020,7,153.2701612903226,441.0
2020,8,139.29513888888889,406.0
