Year,Month,mean,max
2018,1,118.84510869565217,877.0
2019,1,0.8383561643835616,7.0
2020,1,0.12305295950155763,3.0
2018,2,326.35313001605135,2391.0
2019,2,0.42277691107644305,5.0
2020,2,0.11754966887417219,2.0
2018,3,698.2204301075269,2596.0
2019,3,0.3559822747415066,4.0
2020,3,0.08869814020028613,2.0
2018,4,132.24373259052925,433.0
2019,4,0.22692889561270801,3.0
2020,4,0.10535405872193437,4.0
2018,5,37.76478494623656,241.0
2019,5,0.5832147937411095,80.0
2020,5,0.176056338028169,6.0
2018,6,35.30125523012552,180.0
2019,6,0.2192846034214619,3.0
2020,6,0.24390243902439024,2.0
2018,7,34.37907608695652,92.0
2019,7,0.24287856071964017,2.0
2020,7,0.16391184573002754,2.0
2018,8,24.06919945725916,49.0
2019,8,0.19549929676511954,3.0
2020,8,0.03237410071942446,1.0
2018,9,29.828451882845187,86.0
2019,9,0.2276176024279211,4.0
2018,10,18.73170731707317,89.0
2019,10,0.17069701280227595,2.0
2018,11,5.912356321839081,30.0
2019,11,0.18023255813953487,2.0
2017,12,12.894568690095847,68.0
2018,12,1.7148648648648648,8.0
2019,12,0.13196480938416422,2.0
